"","X..","lvl1Hint","studentID","currPrb","state","elTime","levelsPresented","lvl1HintFollowed","stateChangedB4FollowHint","lvl1_timeCost","diffRulesApplied","diffNodesHighlighted","nodesDerived","numRestart","numDiffNodeInResult"
"782",NA,"Try to derive (B*C)","slmendez","1.0.1.0","(A>(B*C))[1;0;Given],(A+D)[2;0;Given],(-D*E)[3;0;Given],(-A+(B*C))[4;1;Implication],((-A+B)*(-A+C))[5;4;Distributive],(-A>D)[6;2;Implication],-D[7;3;Simplification],E[8;3;Simplification],--A[9;6,7;Modus Tollens],A[10;9;Double Negation]/B","726.87",1,TRUE,0,0,0,1,0,0,0
"783",NA,"Try to derive (B*C)","slmendez","1.0.1.0","(A>(B*C))[1;0;Given],(A+D)[2;0;Given],(-D*E)[3;0;Given],(-A+(B*C))[4;1;Implication],((-A+B)*(-A+C))[5;4;Distributive],(-A>D)[6;2;Implication],-D[7;3;Simplification],E[8;3;Simplification],--A[9;6,7;Modus Tollens],A[10;9;Double Negation],(-A+B)[11;5;Simplification],(A>B)[12;11;Implication]/B","906.403",1,TRUE,0,0,0,1,0,0,0
"784",NA,"Try to derive S+L","slmendez","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given]/S","66.866",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"785",NA,"Try to derive (S+L)","slmendez","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens]/S","802.791",1,TRUE,0,0,0,1,0,0,0
"786",NA,"Try to derive (S+L)","slmendez","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens],(-(B*S)>(B*L))[6;4;Implication],---L[7;5;Double Negation],(-(B*L)>--(B*S))[8;6;Contrapositive]/S","1854.14",1,TRUE,0,0,0,0,0,0,0
"787",NA,"Try to derive (S+L)","slmendez","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens],(-(B*S)>(B*L))[6;4;Implication],---L[7;5;Double Negation],(-(B*L)>--(B*S))[8;6;Contrapositive]/S","1859.34",1,TRUE,0,0,0,0,0,0,0
"788",NA,"Try to derive (S+L)","slmendez","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens],(-(B*S)>(B*L))[6;4;Implication],---L[7;5;Double Negation],(-(B*L)>--(B*S))[8;6;Contrapositive]/S","1862.88",1,TRUE,0,0,0,0,0,0,0
"789",NA,"Try to derive (S+L)","slmendez","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens],(-(B*S)>(B*L))[6;4;Implication],---L[7;5;Double Negation],(-(B*L)>--(B*S))[8;6;Contrapositive]/S","1862.99",1,TRUE,0,0,0,0,0,0,0
"790",NA,"Try to derive (S+L)","slmendez","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens],(-(B*S)>(B*L))[6;4;Implication],---L[7;5;Double Negation],(-(B*L)>--(B*S))[8;6;Contrapositive]/S","1863.21",1,TRUE,0,0,0,0,0,0,0
"791",NA,"Try to derive (S+L)","slmendez","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens],(-(B*S)>(B*L))[6;4;Implication],---L[7;5;Double Negation],(-(B*L)>--(B*S))[8;6;Contrapositive]/S","1863.46",1,TRUE,0,0,0,0,0,0,0
"792",NA,"Try to derive (S+L)","slmendez","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],((B*S)+(B*L))[4;1;Distributive],-L[5;2,3;Modus Ponens],(-(B*S)>(B*L))[6;4;Implication],---L[7;5;Double Negation],(-(B*L)>--(B*S))[8;6;Contrapositive]/S","2365.81",1,TRUE,0,0,0,0,0,0,0
"793",NA,"Try to derive S+L","slmendez","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given]/S","15.298",1,TRUE,2,70.77,1,2,2,0,2
"794",NA,"Try to derive S+L","slmendez","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],B[4;1;Simplification]/S","70.125",1,TRUE,1,15.943,1,2,1,0,1
"795",NA,"Try to derive -L","slmendez","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],B[4;1;Simplification],(S+L)[5;1;Simplification]/S","95.906",1,TRUE,2,93.913,2,2,2,0,2
"796",NA,"Try to derive -L","slmendez","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],B[4;1;Simplification],(S+L)[5;1;Simplification],(U+-L)[6;2;Implication]/S","162.747",1,TRUE,1,27.072,1,1,1,0,1
"797",NA,"Try to derive (B*(S+L))","slmendez","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],B[4;1;Simplification],(S+L)[5;1;Simplification],(U+-L)[6;2;Implication],-L[7;6,3;Disjunctive Syllogism]/S","200.981",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"798",NA,"Try to derive (Q>P)","slmendez","2.-1.3.0","(L*K)[1;0;Given],((K*O)>(Q>P))[2;0;Given],O[3;0;Given],(P>R)[4;0;Given],K[5;1;Simplification]/(Q>R)","175.258",1,TRUE,0,0,1,0,0,0,0
"799",NA,"Try to derive (Q>P)","slmendez","2.-1.3.0","(L*K)[1;0;Given],((K*O)>(Q>P))[2;0;Given],O[3;0;Given],(P>R)[4;0;Given],K[5;1;Simplification],(K*O)[6;3,5;Conjunction]/(Q>R)","211.385",1,TRUE,0,0,0,1,0,0,0
"800",NA,"Try to derive K","slmendez","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],(-J+Z)[4;3;Implication]/((J+L)+K)","41.663",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"801",NA,"Try to derive -J","slmendez","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-((J+L)+K)[4;;Negation of Conclusion]/#","12.576",1,TRUE,2,66.991,2,3,2,0,2
"802",NA,"Try to derive -J","slmendez","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-((J+L)+K)[4;;Negation of Conclusion],-Z[5;2;Simplification]/#","64.868",1,TRUE,1,14.699,1,1,1,0,1
"803",NA,"Try to derive (J+K)","slmendez","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-((J+L)+K)[4;;Negation of Conclusion],-Z[5;2;Simplification],-J[6;5,3;Modus Tollens],(-(J+L)*-K)[7;4;DeMorgan's Law],K[8;1,6;Disjunctive Syllogism]/#","149.488",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"804",NA,"Try to derive (J+K)","slmendez","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-((J+L)+K)[4;;Negation of Conclusion],-Z[5;2;Simplification],-J[6;5,3;Modus Tollens],K[7;1,6;Disjunctive Syllogism]/#","297.027",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"805",NA,"Try to derive (J+K)","slmendez","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-((J+L)+K)[4;;Negation of Conclusion],-Z[5;2;Simplification],-J[6;5,3;Modus Tollens],K[7;1,6;Disjunctive Syllogism],(-(J+L)*-K)[8;4;DeMorgan's Law],-K[9;8;Simplification]/#","395.247",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"806",NA,"Try to derive -(R*N)","slmendez","4.1.1.0","((R*N)>O)[1;0;Given],(-O*(-W>A))[2;0;Given],((U>K)+(R*N))[3;0;Given],(K>-W)[4;0;Given]/(U>A)","6.04",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"807",NA,"Try to derive (K>A)","slmendez","4.1.1.0","((R*N)>O)[1;0;Given],(-O*(-W>A))[2;0;Given],((U>K)+(R*N))[3;0;Given],(K>-W)[4;0;Given],(-(R*N)+O)[5;1;Implication],-O[6;2;Simplification],-(R*N)[7;5,6;Disjunctive Syllogism]/(U>A)","1386.16",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"808",NA,"Try to derive (K>A)","slmendez","4.1.1.0","((R*N)>O)[1;0;Given],(-O*(-W>A))[2;0;Given],((U>K)+(R*N))[3;0;Given],(K>-W)[4;0;Given],(-(R*N)+O)[5;1;Implication],-O[6;2;Simplification],-(R*N)[7;5,6;Disjunctive Syllogism],(-R+-N)[8;7;DeMorgan's Law]/(U>A)","1420.67",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"809",NA,"Try to derive (K>A)","slmendez","4.1.1.0","((R*N)>O)[1;0;Given],(-O*(-W>A))[2;0;Given],((U>K)+(R*N))[3;0;Given],(K>-W)[4;0;Given],(-(R*N)+O)[5;1;Implication],-O[6;2;Simplification],-(R*N)[7;5,6;Disjunctive Syllogism],(-R+-N)[8;7;DeMorgan's Law],((-U+K)+(R*N))[9;3;Implication]/(U>A)","1569.54",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"810",NA,"Try to derive (K>A)","slmendez","4.1.1.0","((R*N)>O)[1;0;Given],(-O*(-W>A))[2;0;Given],((U>K)+(R*N))[3;0;Given],(K>-W)[4;0;Given],(-(R*N)+O)[5;1;Implication],-O[6;2;Simplification],-(R*N)[7;5,6;Disjunctive Syllogism],(-R+-N)[8;7;DeMorgan's Law],((-U+K)+(R*N))[9;3;Implication],(-W>A)[10;2;Simplification],(W+A)[11;10;Implication],(-K+-W)[12;4;Implication],(-(-U+K)>(R*N))[13;9;Implication],((--U*-K)>(R*N))[14;13;DeMorgan's Law],(-(--U*-K)+(R*N))[15;14;Implication],-(--U*-K)[16;15,7;Disjunctive Syllogism]/(U>A)","2225.21",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"811",NA,"Try to derive (K>A)","slmendez","4.1.1.0","((R*N)>O)[1;0;Given],(-O*(-W>A))[2;0;Given],((U>K)+(R*N))[3;0;Given],(K>-W)[4;0;Given],(-(R*N)+O)[5;1;Implication],-O[6;2;Simplification],-(R*N)[7;5,6;Disjunctive Syllogism],(-R+-N)[8;7;DeMorgan's Law],((-U+K)+(R*N))[9;3;Implication],(-W>A)[10;2;Simplification],(W+A)[11;10;Implication],(-K+-W)[12;4;Implication],(-(-U+K)>(R*N))[13;9;Implication],((--U*-K)>(R*N))[14;13;DeMorgan's Law],(-(--U*-K)+(R*N))[15;14;Implication],-(--U*-K)[16;15,7;Disjunctive Syllogism],-(U*-K)[17;16;Double Negation]/(U>A)","2293.99",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"812",NA,"Try to derive -(R*N)","slmendez","4.1.1.0","((R*N)>O)[1;0;Given],(-O*(-W>A))[2;0;Given],((U>K)+(R*N))[3;0;Given],(K>-W)[4;0;Given],(-(R*N)+O)[5;1;Implication],-O[6;2;Simplification],-(R*N)[7;5,6;Disjunctive Syllogism],(-R+-N)[8;7;DeMorgan's Law],((-U+K)+(R*N))[9;3;Implication],(-W>A)[10;2;Simplification],(W+A)[11;10;Implication],(-K+-W)[12;4;Implication],(-(-U+K)>(R*N))[13;9;Implication],((--U*-K)>(R*N))[14;13;DeMorgan's Law],(-(--U*-K)+(R*N))[15;14;Implication],-(--U*-K)[16;15,7;Disjunctive Syllogism],-(U*-K)[17;16;Double Negation],(-U+--K)[18;17;DeMorgan's Law],(-U+K)[19;18;Double Negation],(K>A)[20;4,10;Hypothetical Syllogism],(-K+A)[21;20;Implication],(U>K)[22;19;Implication]/(U>A)","3386.08",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"813",NA,"Try to derive (R>Z)","slmendez","5.-1.1.0","(-R+Z)[1;0;Given],(G>-Z)[2;0;Given],(--Z>-G)[3;2;Contrapositive],(Z>-G)[4;3;Double Negation]/(R>-G)","166.417",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"814",NA,"Try to derive G>-A","slmendez","5.-1.2.0","-(G*A)[1;0;Given],(B>A)[2;0;Given]/(G>-B)","24.712",1,TRUE,1,22.147,2,1,2,0,1
"815",NA,"Try to derive (-A>-B)","slmendez","5.-1.2.0","-(G*A)[1;0;Given],(B>A)[2;0;Given],(-G+-A)[3;1;DeMorgan's Law]/(G>-B)","42.47",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"816",NA,"Try to derive (-A>-B)","slmendez","5.-1.2.0","-(G*A)[1;0;Given],(B>A)[2;0;Given],(-G+-A)[3;1;DeMorgan's Law],(G>-A)[4;3;Implication]/(G>-B)","96.84",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"817",NA,"Try to derive (-J>-N)","slmendez","6.1.2.0","(B=-J)[1;0;Given],(-N+J)[2;0;Given],(B+-N)[3;0;Given],(N>J)[4;2;Implication],(-B>-N)[5;3;Implication]/(B>-N)","100.498",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"818",NA,"Try to derive -L","spcamass","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given]/S","5.938",1,TRUE,1,14.892,1,1,1,0,1
"819",NA,"Try to derive (S+L)","spcamass","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],-L[4;3,2;Modus Ponens]/S","23.499",1,TRUE,0,0,0,0,0,0,0
"820",NA,"Try to derive (B*(S+L))","spcamass","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],-L[4;3,2;Modus Ponens],(S+L)[5;1;Simplification]/S","289.963",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"821",NA,"Try to derive (B*(S+L))","spcamass","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],-L[4;3,2;Modus Ponens],(S+L)[5;1;Simplification]/S","295.899",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"822",NA,"Try to derive -W","spcamass","1.0.3.0","((W+-R)*N)[1;0;Given],((G+Z)>-W)[2;0;Given],Z[3;0;Given]/-R","39.323",1,TRUE,6,155.052,8,4,2,0,2
"823",NA,"Try to derive -W","spcamass","1.0.3.0","((W+-R)*N)[1;0;Given],((G+Z)>-W)[2;0;Given],Z[3;0;Given]/-R","266.927",1,TRUE,6,-72.552,8,3,2,0,2
"824",NA,"Try to derive -W","spcamass","1.0.3.0","((W+-R)*N)[1;0;Given],((G+Z)>-W)[2;0;Given],Z[3;0;Given]/-R","51.544",1,TRUE,2,142.831,7,3,2,0,2
"825",NA,"Try to derive -W","spcamass","1.0.3.0","((W+-R)*N)[1;0;Given],((G+Z)>-W)[2;0;Given],Z[3;0;Given]/-R","94.205",1,TRUE,2,100.17,2,1,2,0,2
"826",NA,"Try to derive -W","spcamass","1.0.3.0","((W+-R)*N)[1;0;Given],((G+Z)>-W)[2;0;Given],Z[3;0;Given]/-R","94.676",1,TRUE,2,99.699,2,1,2,0,2
"827",NA,"Try to derive -W","spcamass","1.0.3.0","((W+-R)*N)[1;0;Given],((G+Z)>-W)[2;0;Given],Z[3;0;Given]/-R","94.692",1,TRUE,2,99.683,2,1,2,0,2
"828",NA,"Try to derive -W","spcamass","1.0.3.0","((W+-R)*N)[1;0;Given],((G+Z)>-W)[2;0;Given],Z[3;0;Given]/-R","95.635",1,TRUE,2,98.74,2,1,2,0,2
"829",NA,"Try to derive (W+-R)","spcamass","1.0.3.0","((W+-R)*N)[1;0;Given],((G+Z)>-W)[2;0;Given],Z[3;0;Given],(G+Z)[4;3;Addition],-W[5;2,4;Modus Ponens]/-R","209.192",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"830",NA,"Try to derive -W","spcamass","1.0.3.0","((W+-R)*N)[1;0;Given],((G+Z)>-W)[2;0;Given],Z[3;0;Given]/-R","35.798",1,TRUE,2,84.443,3,3,2,0,2
"831",NA,"Try to derive (W+-R)","spcamass","1.0.3.0","((W+-R)*N)[1;0;Given],((G+Z)>-W)[2;0;Given],Z[3;0;Given],(G+Z)[4;3;Addition],-W[5;2,4;Modus Ponens]/-R","123.436",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"832",NA,"Try to derive (G+Z)","spcamass","1.0.3.0","((W+-R)*N)[1;0;Given],((G+Z)>-W)[2;0;Given],Z[3;0;Given],(G+Z)[4;3;Addition],-W[5;2,4;Modus Ponens],(W+-R)[6;1;Simplification]/-R","486.212",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"833",NA,"Try to derive (F+G)","spcamass","2.-1.1.0","((F+G)>H)[1;0;Given],(I+F)[2;0;Given],(-I*J)[3;0;Given],-I[4;3;Simplification]/H","39.734",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"834",NA,"Try to derive (F+G)","spcamass","2.-1.1.0","((F+G)>H)[1;0;Given],(I+F)[2;0;Given],(-I*J)[3;0;Given],-I[4;3;Simplification],F[5;2,4;Disjunctive Syllogism]/H","63.042",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"835",NA,"Try to derive (F+G)","spcamass","2.-1.1.0","((F+G)>H)[1;0;Given],(I+F)[2;0;Given],(-I*J)[3;0;Given],-I[4;3;Simplification],F[5;2,4;Disjunctive Syllogism]/H","1015.99",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"836",NA,"Try to derive F","spcamass","2.-1.1.0","((F+G)>H)[1;0;Given],(I+F)[2;0;Given],(-I*J)[3;0;Given]/H","4.614",1,TRUE,2,53.392,4,3,2,0,2
"837",NA,"Try to derive (F+G)","spcamass","2.-1.1.0","((F+G)>H)[1;0;Given],(I+F)[2;0;Given],(-I*J)[3;0;Given],-I[4;3;Simplification],F[5;4,2;Disjunctive Syllogism]/H","70.519",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"838",NA,"Try to derive -H","spcamass","2.-1.1.1","(F>(G*-H))[1;0;Given],(I*F)[2;0;Given],(H+J)[3;0;Given]/(J+K)","20.354",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"839",NA,"Try to derive (I*Q)","spcamass","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given]/Y","7.786",1,TRUE,0,0,0,0,0,0,0
"840",NA,"Try to derive I*Q","spcamass","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given]/Y","2.657",1,TRUE,1,13.358,2,1,1,0,1
"841",NA,"Try to derive I*Q","spcamass","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(I*Q)[5;2,3;Modus Tollens]/Y","19.657",1,TRUE,0,0,0,0,0,0,0
"842",NA,"Try to derive (-S+Q)","spcamass","3.-1.3.1","((S>D)+I)[1;0;Given],((-S+Q)>Y)[2;0;Given],-D[3;0;Given],(-D>-I)[4;0;Given],-I[5;4,3;Modus Ponens]/Y","69.913",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"843",NA,"Try to derive (-S+Q)","spcamass","3.-1.3.1","((S>D)+I)[1;0;Given],((-S+Q)>Y)[2;0;Given],-D[3;0;Given],(-D>-I)[4;0;Given],-I[5;4,3;Modus Ponens],(S>D)[6;5,1;Disjunctive Syllogism]/Y","74.691",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"844",NA,"Try to derive S>D","spcamass","3.-1.3.1","((S>D)+I)[1;0;Given],((-S+Q)>Y)[2;0;Given],-D[3;0;Given],(-D>-I)[4;0;Given]/Y","15.283",1,TRUE,4,25.55,4,2,2,0,2
"845",NA,"Try to derive I*Q","spcamass","3.-1.3.1","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(I*Q)[5;2,3;Modus Tollens],(S>Y)[6;1,5;Disjunctive Syllogism]/Y","111.776",1,TRUE,0,0,0,0,0,0,0
"846",NA,"Try to derive S>D","spcamass","3.-1.3.1","((S>D)+I)[1;0;Given],((-S+Q)>Y)[2;0;Given],-D[3;0;Given],(-D>-I)[4;0;Given]/Y","6.308",1,TRUE,2,34.525,2,2,2,0,2
"847",NA,"Try to derive (-S+Q)","spcamass","3.-1.3.1","((S>D)+I)[1;0;Given],((-S+Q)>Y)[2;0;Given],-D[3;0;Given],(-D>-I)[4;0;Given],-I[5;3,4;Modus Ponens]/Y","35.547",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"848",NA,"Try to derive (-S+Q)","spcamass","3.-1.3.1","((S>D)+I)[1;0;Given],((-S+Q)>Y)[2;0;Given],-D[3;0;Given],(-D>-I)[4;0;Given],-I[5;3,4;Modus Ponens],(S>D)[6;5,1;Disjunctive Syllogism]/Y","50.854",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"849",NA,"Try to derive (-S+Q)","spcamass","3.-1.3.1","((S>D)+I)[1;0;Given],((-S+Q)>Y)[2;0;Given],-D[3;0;Given],(-D>-I)[4;0;Given],-I[5;3,4;Modus Ponens],(S>D)[6;5,1;Disjunctive Syllogism],(-S+D)[7;6;Implication],-S[8;7,3;Disjunctive Syllogism]/Y","99.327",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"850",NA,"Try to derive -F","spcamass","4.-1.3.0","((-F+G)>(W+-G))[1;0;Given],((-Y>-F)*(E>G))[2;0;Given],(-Y+E)[3;0;Given],-W[4;0;Given]/(-F*-G)","18.346",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"851",NA,"Try to derive G","spcamass","4.-1.3.1","((A>B)*(-D>F))[1;0;Given],(A+-D)[2;0;Given],(-A>(D+G))[3;0;Given],-A[4;0;Given]/((B+F)*G)","6.191",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"852",NA,"Try to derive G","spcamass","4.-1.3.1","((A>B)*(-D>F))[1;0;Given],(A+-D)[2;0;Given],(-A>(D+G))[3;0;Given],-A[4;0;Given],(A>B)[5;1;Simplification],(-D>F)[6;1;Simplification],(-A>-D)[7;2;Implication]/((B+F)*G)","63.728",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"853",NA,"Try to derive G","spcamass","4.-1.3.1","((A>B)*(-D>F))[1;0;Given],(A+-D)[2;0;Given],(-A>(D+G))[3;0;Given],-A[4;0;Given],(A>B)[5;1;Simplification],(-D>F)[6;1;Simplification],(-A>-D)[7;2;Implication],(-A>F)[8;7,6;Hypothetical Syllogism],F[9;4,8;Modus Ponens]/((B+F)*G)","100.373",1,TRUE,3,47.895,3,4,3,0,3
"854",NA,"Try to derive G","spcamass","4.-1.3.1","((A>B)*(-D>F))[1;0;Given],(A+-D)[2;0;Given],(-A>(D+G))[3;0;Given],-A[4;0;Given],(A>B)[5;1;Simplification],(-D>F)[6;1;Simplification],(-A>-D)[7;2;Implication],(-A>F)[8;7,6;Hypothetical Syllogism],F[9;4,8;Modus Ponens],(D+G)[10;3,4;Modus Ponens]/((B+F)*G)","117.903",1,TRUE,2,30.365,2,3,2,0,2
"855",NA,"Try to derive (B+F)","spcamass","4.-1.3.1","((A>B)*(-D>F))[1;0;Given],(A+-D)[2;0;Given],(-A>(D+G))[3;0;Given],-A[4;0;Given],(A>B)[5;1;Simplification],(-D>F)[6;1;Simplification],(-A>-D)[7;2;Implication],(-A>F)[8;7,6;Hypothetical Syllogism],F[9;4,8;Modus Ponens],(D+G)[10;3,4;Modus Ponens],-D[11;7,4;Modus Ponens],G[12;11,10;Disjunctive Syllogism]/((B+F)*G)","151.947",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"856",NA,"Try to derive G>-A","spcamass","5.-1.2.0","-(G*A)[1;0;Given],(B>A)[2;0;Given]/(G>-B)","6.725",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"857",NA,"Try to derive (-A>-B)","spcamass","5.-1.2.0","-(G*A)[1;0;Given],(B>A)[2;0;Given],(-G+-A)[3;1;DeMorgan's Law]/(G>-B)","15.992",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"858",NA,"Try to derive (-A>-B)","spcamass","5.-1.2.0","-(G*A)[1;0;Given],(B>A)[2;0;Given],(-G+-A)[3;1;DeMorgan's Law],(-B+A)[4;2;Implication]/(G>-B)","25.168",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"859",NA,"Try to derive (G>-A)","spcamass","5.-1.2.0","-(G*A)[1;0;Given],(B>A)[2;0;Given],(-G+-A)[3;1;DeMorgan's Law],(-B+A)[4;2;Implication],(-A>-B)[5;2;Contrapositive]/(G>-B)","42.749",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"860",NA,"Try to derive (G>-A)","spcamass","5.-1.2.0","-(G*A)[1;0;Given],(B>A)[2;0;Given],(-G+-A)[3;1;DeMorgan's Law],(-B+A)[4;2;Implication],(-A>-B)[5;2;Contrapositive],(-A+-G)[6;3;Commutative]/(G>-B)","67.506",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"861",NA,"Try to derive G>-A","spcamass","5.-1.2.0","-(G*A)[1;0;Given],(B>A)[2;0;Given]/(G>-B)","4.531",1,TRUE,5,90.796,12,3,4,0,3
"862",NA,"Try to derive G>-A","spcamass","5.-1.2.0","undefined","12.484",1,TRUE,3,82.843,6,3,4,0,3
"863",NA,"Try to derive (-A>-B)","spcamass","5.-1.2.0","-(G*A)[1;0;Given],(B>A)[2;0;Given],(-G+-A)[3;1;DeMorgan's Law]/(G>-B)","37.235",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"864",NA,"Try to derive (G>-A)","spcamass","5.-1.2.0","-(G*A)[1;0;Given],(B>A)[2;0;Given],(-G+-A)[3;1;DeMorgan's Law],(-A>-B)[4;2;Contrapositive]/(G>-B)","59.048",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"865",NA,"Try to derive -T","spcamass","6.-1.1.0","-(T*L)[1;0;Given],(-T>-N)[2;0;Given],-(E+T)[3;0;Given]/-N","11.39",1,TRUE,3,41.111,4,3,3,0,3
"866",NA,"Try to derive -T","spcamass","6.-1.1.0","-(T*L)[1;0;Given],(-T>-N)[2;0;Given],-(E+T)[3;0;Given],(-T+-L)[4;1;DeMorgan's Law]/-N","38.629",1,TRUE,2,13.872,2,1,2,0,2
"867",NA,"Try to derive H","spcamass","6.-1.2.0","(J>H)[1;0;Given],(-W>(-H*-F))[2;0;Given],J[3;0;Given],(-W>-(H+F))[4;2;DeMorgan's Law]/W","28.307",1,TRUE,1,47.425,2,3,1,0,1
"868",NA,"Try to derive --W","spcamass","6.-1.2.0","(J>H)[1;0;Given],(-W>(-H*-F))[2;0;Given],J[3;0;Given],(-W>-(H+F))[4;2;DeMorgan's Law],H[5;1,3;Modus Ponens]/W","81.967",1,TRUE,2,21.058,3,2,2,0,0
"869",NA,"Try to derive --W","spcamass","6.-1.2.0","(J>H)[1;0;Given],(-W>(-H*-F))[2;0;Given],J[3;0;Given],H[4;1,3;Modus Ponens],(-(-H*-F)>--W)[5;2;Contrapositive],(-(-H*-F)>W)[6;5;Double Negation]/W","175.662",1,TRUE,0,0,0,1,0,0,0
